NVCBP8A,NVCBP8G,NVCBP12,NVCBP13,NVCBP14A,NVCBP14B,NVCBP14D,NVCBP14I,NVCBP15D,NVCBP15F,NPCFP14I,DPTOMPIO,NPCEP5,NPCEP4,NVCBP12,NVCBP13,Fecha_anio
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,66,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,39,1,4,2017
2,2,1,4,1,1,2,2,1,1,1,Bogotá,2,20,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,6,1,4,2017
1,2,1,5,2,2,1,2,1,1,1,Bogotá,2,4,1,5,2017
1,2,1,6,2,1,2,1,1,1,1,Bogotá,2,74,1,6,2017
1,2,1,4,1,2,2,1,1,1,1,Bogotá,1,71,1,4,2017
1,2,1,4,1,2,2,1,1,1,1,Bogotá,2,62,1,4,2017
2,2,1,4,2,1,1,1,2,2,1,Bogotá,2,9,1,4,2017
1,2,1,6,2,1,2,1,1,1,1,Bogotá,2,59,1,6,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,35,1,4,2017
1,2,1,6,2,2,2,2,2,2,1,Bogotá,2,5,1,6,2017
2,2,1,4,2,2,2,2,1,1,1,Bogotá,1,11,1,4,2017
1,2,1,4,1,2,2,2,1,2,1,Bogotá,1,5,1,4,2017
1,2,1,4,1,2,2,2,2,2,1,Bogotá,2,10,1,4,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,2,67,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,74,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,81,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,55,1,4,2017
1,2,1,4,1,2,2,2,1,2,1,Bogotá,2,21,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,55,1,4,2017
2,2,1,4,1,2,2,2,2,2,1,Bogotá,1,60,1,4,2017
1,1,1,4,2,2,2,2,2,2,1,Bogotá,2,37,1,4,2017
1,2,1,4,2,1,2,2,2,1,1,Soacha,2,12,1,4,2017
2,2,1,4,1,1,2,2,2,1,1,Soacha,2,8,1,4,2017
1,2,1,4,2,2,2,2,1,1,1,Soacha,1,59,1,4,2017
2,2,1,3,2,2,2,2,2,2,1,Facatativa,2,12,1,3,2017
1,2,1,4,2,2,2,2,2,2,1,Guaduas,1,41,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,La mesa,2,57,1,4,2017
2,2,2,4,2,2,2,2,2,2,1,La mesa,1,78,2,4,2017
2,2,1,4,2,2,2,2,2,2,1,La mesa,2,59,1,4,2017
2,2,1,4,2,2,1,1,2,2,1,Madrid,1,22,1,4,2017
2,2,1,4,2,2,1,2,1,2,1,Madrid,1,19,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Madrid,2,54,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Madrid,2,12,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Choconta,1,17,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Choconta,2,21,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Choconta,1,4,1,4,2017
1,2,1,4,2,2,2,2,1,1,1,Choconta,1,65,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Choconta,1,21,1,4,2017
1,1,1,6,2,2,2,2,1,2,1,Sibaté,1,8,1,6,2017
1,2,1,4,2,2,2,2,2,2,1,Sopo,1,30,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Subachoque,1,18,1,4,2017
9,9,1,4,2,2,2,2,2,2,1,Subachoque,1,21,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Tabio,1,24,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Tabio,2,18,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Guatavita,2,95,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Guatavita,2,43,1,4,2017
2,2,6,6,2,2,2,1,1,2,1,Tocancipá,1,11,6,6,2017
2,2,1,4,2,2,2,1,2,2,1,Tocancipá,2,2,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Caqueza,1,63,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Caqueza,2,9,1,4,2017
2,2,1,4,2,2,2,2,1,1,1,Caqueza,1,42,1,4,2017
2,2,2,4,1,2,2,2,2,2,1,Pacho,1,9,2,4,2017
1,2,1,4,2,2,2,2,2,2,1,Pacho,1,25,1,4,2017
2,2,1,6,1,2,2,2,2,2,1,Pacho,1,12,1,6,2017
1,2,1,5,2,2,2,1,1,1,1,Pacho,2,88,1,5,2017
2,2,1,4,2,2,2,2,2,2,1,Pacho,1,6,1,4,2017
1,2,1,6,2,2,2,2,2,2,1,Pacho,1,10,1,6,2017
2,2,1,4,2,2,2,2,2,2,1,Pacho,1,9,1,4,2017
2,2,1,6,2,2,2,2,2,2,1,Pacho,1,6,1,6,2017
1,2,1,4,2,2,2,1,1,2,1,Pacho,2,72,1,4,2017
2,2,1,6,2,2,2,2,2,2,1,Pacho,2,27,1,6,2017
2,2,1,4,2,2,2,2,2,2,1,Villa de san diego de ubate,1,22,1,4,2017
1,2,2,4,2,2,2,2,2,2,1,Villa de san diego de ubate,2,22,2,4,2017
2,2,1,6,2,2,2,2,2,2,1,Zipaquirá,1,17,1,6,2017
2,2,1,4,2,2,2,2,2,2,1,Zipaquirá,1,26,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Zipaquirá,1,4,1,4,2017
1,2,1,4,2,2,2,2,2,1,1,Fusagasugá,1,7,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Fusagasugá,2,53,1,4,2017
2,2,1,4,1,2,2,2,2,1,1,Fusagasugá,2,13,1,4,2017
2,2,1,4,1,2,2,2,2,1,1,Fusagasugá,2,11,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,63,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,63,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,59,1,4,2017
2,2,1,2,2,2,2,2,2,2,1,Bogotá,1,27,1,2,2017
1,2,2,2,2,2,2,2,2,2,1,Bogotá,2,75,2,2,2017
1,2,1,4,2,2,2,2,1,1,1,Bogotá,1,19,1,4,2017
1,2,1,4,2,2,1,2,1,2,1,Bogotá,1,6,1,4,2017
2,1,1,4,2,2,2,2,2,2,1,Bogotá,2,19,1,4,2017
2,1,1,4,2,2,2,2,2,2,1,Bogotá,2,3,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,5,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,74,1,4,2017
2,2,1,2,2,2,2,2,2,2,1,Bogotá,2,50,1,2,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,1,64,1,4,2017
1,2,1,4,1,2,2,2,1,2,1,Bogotá,1,57,1,4,2017
1,2,1,4,2,2,2,2,1,2,1,Bogotá,2,22,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,25,1,4,2017
2,2,1,4,2,2,1,2,1,2,1,Bogotá,2,61,1,4,2017
2,2,1,4,2,2,1,2,2,1,1,Bogotá,1,8,1,4,2017
1,2,1,4,2,2,2,2,1,2,1,Bogotá,1,46,1,4,2017
2,2,1,4,2,2,2,2,1,1,1,Bogotá,1,55,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,51,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,5,1,4,2017
2,2,1,5,2,2,2,1,2,2,1,Bogotá,1,5,1,5,2017
2,2,1,2,2,2,2,2,1,1,1,Bogotá,2,36,1,2,2017
9,9,1,4,2,2,2,2,1,2,1,Bogotá,1,49,1,4,2017
1,2,1,4,1,2,2,2,1,2,1,Bogotá,2,49,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,47,1,4,2017
2,2,6,4,2,2,2,2,2,2,1,Bogotá,2,5,6,4,2017
1,2,1,4,1,1,1,2,1,2,1,Bogotá,1,67,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,47,1,4,2017
2,2,1,4,1,2,2,2,1,2,1,Bogotá,1,16,1,4,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,2,39,1,4,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,1,7,1,4,2017
1,2,1,4,2,2,2,1,1,2,1,Bogotá,1,8,1,4,2017
1,2,1,4,2,2,2,1,2,2,1,Bogotá,1,12,1,4,2017
2,2,1,2,2,2,2,2,2,2,1,Bogotá,1,5,1,2,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,1,5,1,4,2017
2,2,1,4,1,2,2,2,2,2,1,Bogotá,2,32,1,4,2017
2,2,1,4,2,2,2,2,1,1,1,Bogotá,1,42,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,72,1,4,2017
2,2,1,4,2,1,2,2,1,1,1,Bogotá,1,62,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,54,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,1,36,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,16,1,4,2017
2,2,1,4,2,1,2,2,2,1,1,Bogotá,2,61,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,77,1,4,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,2,41,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,7,1,4,2017
1,2,1,4,2,2,2,2,1,2,1,Bogotá,2,70,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,81,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,2,88,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,2,53,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,11,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,15,1,4,2017
1,2,1,4,1,2,1,2,1,2,1,Bogotá,2,20,1,4,2017
2,2,1,4,2,2,2,2,1,1,1,Bogotá,2,10,1,4,2017
2,2,1,3,1,2,2,2,2,2,1,Bogotá,2,55,1,3,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,68,1,4,2017
2,2,1,4,2,2,2,2,1,1,1,Bogotá,2,78,1,4,2017
2,2,1,4,1,2,2,2,2,2,1,Bogotá,2,61,1,4,2017
2,2,1,4,2,2,1,1,2,1,1,Bogotá,2,39,1,4,2017
2,2,1,4,1,1,1,1,1,2,1,Bogotá,2,29,1,4,2017
1,2,1,4,1,2,2,2,1,2,1,Bogotá,1,18,1,4,2017
2,2,1,4,1,2,2,1,2,2,1,Bogotá,2,34,1,4,2017
1,1,1,5,1,1,2,1,1,1,1,Bogotá,2,65,1,5,2017
2,2,1,4,1,2,2,2,1,2,1,Bogotá,2,42,1,4,2017
2,2,1,4,1,2,1,1,2,2,1,Bogotá,1,7,1,4,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,1,19,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,7,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,7,1,4,2017
1,1,1,4,1,1,1,2,1,1,1,Bogotá,2,60,1,4,2017
2,2,1,4,1,1,1,2,2,1,1,Bogotá,1,20,1,4,2017
2,2,1,4,1,1,1,2,2,1,1,Bogotá,2,27,1,4,2017
2,2,1,4,1,1,1,2,2,1,1,Bogotá,1,34,1,4,2017
2,2,1,4,1,2,2,1,1,2,1,Bogotá,2,76,1,4,2017
9,1,1,4,1,2,2,2,1,2,1,Bogotá,1,50,1,4,2017
2,2,1,4,1,2,2,1,1,1,1,Bogotá,1,57,1,4,2017
1,2,1,4,1,2,2,2,2,2,1,Bogotá,2,65,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Sesquile,2,67,1,4,2017
2,2,1,6,2,2,2,2,2,2,1,Tausa,2,27,1,6,2017
2,2,1,4,2,2,1,2,2,2,1,Tenjo,2,59,1,4,2017
2,2,1,4,2,1,2,2,2,2,1,Funza,2,19,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Gachancipá,1,17,1,4,2017
1,1,1,4,2,2,2,2,2,2,1,Gachancipá,2,83,1,4,2017
1,2,1,6,2,2,2,2,2,2,1,Cota,1,72,1,6,2017
1,2,6,4,2,2,2,2,2,2,1,Cota,1,61,6,4,2017
2,2,6,4,2,2,2,2,2,2,1,Cota,2,11,6,4,2017
1,2,1,6,1,2,2,2,2,2,1,Cota,1,17,1,6,2017
2,2,1,4,2,2,2,2,2,2,1,La Calera,1,23,1,4,2017
2,2,1,4,2,2,1,2,2,2,1,La Calera,1,36,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,La Calera,1,17,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,La Calera,2,40,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,La Calera,2,33,1,4,2017
2,2,1,4,1,1,1,1,2,2,1,La Calera,2,27,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Sibaté,1,77,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Sibaté,2,64,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Sopo,1,12,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Medellín,1,6,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Medellín,2,79,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Medellín,2,92,1,4,2017
1,2,1,4,2,2,2,2,2,1,1,Medellín,1,10,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Medellín,1,6,1,4,2017
2,2,1,5,2,2,2,2,2,1,1,Medellín,2,37,1,5,2017
2,2,1,4,2,2,2,2,2,1,1,Tocancipá,2,15,1,4,2017
2,2,1,4,2,2,2,2,2,1,1,Tocancipá,1,32,1,4,2017
1,2,1,6,2,2,2,2,2,2,1,Bojacá,1,46,1,6,2017
2,2,1,4,2,2,2,2,1,1,1,Bojacá,2,15,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,21,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,7,1,4,2017
2,2,1,2,2,2,2,2,2,2,1,Bogotá,1,2,1,2,2017
2,2,1,4,2,2,2,2,2,2,1,Gacheta,1,26,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Gacheta,1,62,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Gacheta,2,38,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Gacheta,1,17,1,4,2017
1,2,1,4,2,2,2,2,1,2,1,Gacheta,2,62,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,San Juan de rio seco,1,7,1,4,2017
1,2,1,6,2,2,2,2,2,2,1,Bogotá,2,58,1,6,2017
2,1,2,2,2,2,2,2,2,2,1,Bogotá,1,28,2,2,2017
2,2,6,6,2,2,2,2,2,2,1,Bogotá,2,55,6,6,2017
1,2,1,2,2,1,2,2,1,2,1,Bogotá,1,23,1,2,2017
2,2,1,6,2,2,2,2,2,1,1,Bogotá,1,29,1,6,2017
2,2,6,6,2,2,2,2,2,2,1,Bogotá,1,12,6,6,2017
2,2,1,4,2,2,1,2,2,2,1,Bogotá,1,8,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,67,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,53,1,4,2017
2,2,1,5,2,2,2,2,2,2,1,Bogotá,2,31,1,5,2017
2,2,1,5,2,2,2,2,2,2,1,Bogotá,1,20,1,5,2017
2,2,1,5,2,2,2,2,1,2,1,Bogotá,1,36,1,5,2017
2,2,1,5,2,2,2,1,2,2,1,Bogotá,1,34,1,5,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,2,47,1,4,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,1,7,1,4,2017
2,2,1,2,2,1,2,2,1,2,1,Bogotá,2,51,1,2,2017
1,2,1,5,2,2,2,2,1,2,1,Bogotá,1,45,1,5,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,2,62,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,1,26,1,4,2017
1,1,1,4,2,2,2,2,2,2,1,Bogotá,1,15,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,95,1,4,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,1,37,1,4,2017
9,2,1,4,2,2,2,2,2,2,1,Bogotá,1,63,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,90,1,4,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,1,25,1,4,2017
1,1,1,4,2,2,2,2,1,2,1,Bogotá,2,34,1,4,2017
2,2,1,4,2,1,2,2,2,1,1,Bogotá,2,48,1,4,2017
2,2,1,4,2,1,2,2,2,1,1,Bogotá,2,23,1,4,2017
2,2,1,4,2,1,2,2,2,1,1,Bogotá,1,18,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,79,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,20,1,4,2017
2,2,1,4,1,2,1,1,1,2,1,Bogotá,1,44,1,4,2017
2,1,1,2,1,1,2,2,2,1,1,Bogotá,2,38,1,2,2017
2,1,1,2,1,1,2,2,2,1,1,Bogotá,1,7,1,2,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,8,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,11,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,8,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,6,1,4,2017
2,2,1,4,1,2,2,2,1,1,1,Bogotá,2,5,1,4,2017
2,2,1,4,2,1,2,2,1,1,1,Bogotá,1,7,1,4,2017
1,2,1,2,2,1,2,2,1,1,1,Bogotá,2,3,1,2,2017
2,2,1,4,2,1,2,2,1,1,1,Bogotá,2,1,1,4,2017
2,2,1,6,1,1,1,2,1,1,1,Bogotá,2,12,1,6,2017
2,2,1,6,1,1,1,2,1,1,1,Bogotá,1,5,1,6,2017
1,2,1,4,1,2,2,2,1,1,1,Bogotá,2,62,1,4,2017
1,2,1,4,1,2,2,2,1,1,1,Bogotá,1,20,1,4,2017
1,2,1,4,1,2,2,2,1,1,1,Bogotá,1,14,1,4,2017
1,2,1,4,1,1,2,2,1,1,1,Bogotá,2,35,1,4,2017
2,2,1,4,1,2,2,2,1,2,1,Bogotá,1,16,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,22,1,4,2017
2,2,1,4,1,2,2,2,2,2,1,Bogotá,2,87,1,4,2017
2,2,1,4,1,2,2,2,1,2,1,Bogotá,2,13,1,4,2017
1,2,1,6,1,2,1,1,1,2,1,Bogotá,2,22,1,6,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,14,1,4,2017
1,1,1,4,2,2,2,2,2,2,1,Bogotá,2,10,1,4,2017
1,2,1,4,2,2,2,2,1,2,1,Bogotá,1,88,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,2,87,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,60,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,11,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,13,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Funza,2,64,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Funza,2,43,1,4,2017
1,1,1,4,2,2,2,2,2,2,1,Tocancipá,1,7,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Zipaquirá,2,89,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Zipaquirá,1,62,1,4,2017
1,2,1,4,2,2,2,2,2,1,1,Zipaquirá,1,6,1,4,2017
2,1,1,6,2,2,2,2,1,2,1,Gachancipá,2,8,1,6,2017
2,2,1,6,2,2,2,2,2,2,1,Gachancipá,2,15,1,6,2017
2,2,1,4,2,2,2,2,1,1,1,Gachancipá,2,40,1,4,2017
2,2,1,6,2,2,2,2,2,2,1,Gachancipá,1,5,1,6,2017
1,2,1,4,2,2,2,2,2,1,1,Gachancipá,1,55,1,4,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,2,38,1,4,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,2,90,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,68,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,1,53,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Sesquile,1,5,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Sesquile,1,6,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Sesquile,2,37,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Soacha,2,25,1,4,2017
2,2,1,6,2,1,2,2,2,2,1,Soacha,1,64,1,6,2017
2,2,1,4,2,2,2,2,2,2,1,Girardot,2,14,1,4,2017
1,2,1,4,2,1,2,1,2,2,1,Girardot,1,64,1,4,2017
2,2,1,4,1,1,2,2,1,1,1,Girardot,2,42,1,4,2017
1,2,1,4,2,2,2,1,2,1,1,Guaduas,1,45,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Choconta,2,38,1,4,2017
1,1,1,4,2,2,2,2,2,2,1,Choconta,1,6,1,4,2017
1,2,1,6,2,2,2,2,2,2,1,Choconta,1,9,1,6,2017
1,2,1,4,2,2,2,2,2,2,1,Choconta,1,37,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Choconta,2,37,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Cota,2,28,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,El Rosal,2,44,1,4,2017
1,1,1,4,2,2,2,2,1,1,1,Sibaté,1,17,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Sibaté,1,10,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Sutatausa,1,68,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Sutatausa,2,20,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Sutatausa,1,68,1,4,2017
9,9,1,4,2,2,2,2,2,2,1,Sutatausa,1,13,1,4,2017
1,1,1,4,2,2,2,2,2,2,1,Sutatausa,2,76,1,4,2017
1,1,6,6,2,2,2,1,2,1,1,Sutatausa,2,56,6,6,2017
2,1,1,4,2,2,2,2,2,2,1,Sutatausa,1,25,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Guatavita,2,82,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Guatavita,2,40,1,4,2017
2,2,1,6,1,2,2,2,1,2,1,Caqueza,1,78,1,6,2017
2,2,1,4,2,1,2,1,1,2,1,Bogotá,2,13,1,4,2017
2,2,1,1,2,2,2,2,2,2,1,Bogotá,2,15,1,1,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,3,1,4,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,2,15,1,4,2017
2,2,1,4,2,2,1,2,1,2,1,Bogotá,2,15,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,33,1,4,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,2,50,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,20,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,52,1,4,2017
2,2,1,3,2,2,2,2,2,2,1,Bogotá,2,39,1,3,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,57,1,4,2017
2,1,1,4,1,2,2,2,2,1,1,Bogotá,2,34,1,4,2017
2,2,1,4,2,2,2,2,2,1,1,Bogotá,1,10,1,4,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,2,17,1,4,2017
2,2,1,4,2,2,2,1,2,1,1,Bogotá,2,29,1,4,2017
2,2,1,4,1,2,1,2,1,1,1,Bogotá,2,19,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Bogotá,2,17,1,4,2017
1,2,1,4,1,2,2,2,2,2,1,Funza,1,15,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Guaduas,2,46,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Guaduas,1,17,1,4,2017
2,2,1,6,2,2,2,2,2,2,1,Guaduas,1,10,1,6,2017
1,2,1,4,2,2,2,2,2,2,1,Sibaté,2,63,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Sibaté,2,7,1,4,2017
2,2,1,6,2,2,2,2,2,2,1,Subachoque,1,5,1,6,2017
1,1,1,6,2,2,2,1,1,1,1,San Juan de rio seco,1,14,1,6,2017
1,2,1,6,2,2,2,1,1,2,1,San Juan de rio seco,2,19,1,6,2017
1,2,1,6,2,2,2,2,2,2,1,San Juan de rio seco,2,77,1,6,2017
2,2,1,6,2,2,2,2,2,2,1,San Juan de rio seco,2,87,1,6,2017
2,2,1,4,2,2,2,2,2,2,1,San Juan de rio seco,2,57,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,San Juan de rio seco,2,61,1,4,2017
1,1,1,4,2,2,2,2,2,1,1,San Juan de rio seco,2,30,1,4,2017
1,2,1,6,1,2,1,2,1,2,1,Medellín,2,38,1,6,2017
1,2,1,4,2,2,2,2,1,2,1,Medellín,2,65,1,4,2017
1,2,1,4,2,2,2,2,2,2,1,Medellín,2,4,1,4,2017
1,1,1,4,2,2,2,2,1,1,1,Medellín,2,35,1,4,2017
1,2,1,4,2,2,2,2,1,2,1,Medellín,1,16,1,4,2017
1,2,1,4,2,2,1,2,2,2,1,Medellín,2,36,1,4,2017
1,2,1,4,1,2,2,2,1,1,1,Medellín,2,51,1,4,2017
1,2,1,4,1,2,2,2,1,1,1,Medellín,2,22,1,4,2017
2,2,1,6,2,2,2,2,2,2,1,Bogotá,2,40,1,6,2017
2,2,1,6,2,2,2,2,2,2,1,Bogotá,1,63,1,6,2017
2,1,5,6,2,2,2,2,2,2,1,Bogotá,2,49,5,6,2017
2,2,1,6,2,2,2,2,2,2,1,Bogotá,2,19,1,6,2017
2,2,1,4,2,1,2,2,2,2,1,Bogotá,2,66,1,4,2017
2,2,1,2,2,2,2,2,2,2,1,Bogotá,2,3,1,2,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,1,8,1,4,2017
2,2,1,4,2,2,1,2,2,2,1,Bogotá,2,59,1,4,2017
2,2,1,4,2,2,2,2,2,1,1,Bogotá,1,12,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,6,1,4,2017
2,2,1,5,2,1,2,1,1,2,1,Bogotá,2,5,1,5,2017
2,2,1,4,2,2,2,1,2,2,1,Bogotá,1,24,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,65,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,2,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,46,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,8,1,4,2017
2,2,1,6,2,2,2,2,1,2,1,Bogotá,2,23,1,6,2017
1,1,1,6,2,2,2,2,1,2,1,Bogotá,1,30,1,6,2017
1,2,5,5,2,1,2,2,2,1,1,Bogotá,2,7,5,5,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,12,1,4,2017
2,2,1,4,2,2,2,1,1,2,1,Bogotá,2,61,1,4,2017
2,2,1,4,2,2,2,2,1,2,1,Bogotá,2,65,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,2,15,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,21,1,4,2017
2,2,1,4,2,2,2,2,2,2,1,Bogotá,1,19,1,4,2017
