DIRECTORIO_HOG,municipio
1431741,Bogotá
1431781,Bogotá
1431861,Bogotá
1431971,Bogotá
1432191,Bogotá
1432301,Funza
1432331,Funza
1432361,Funza
1432401,Funza
1432401,Funza
1432462,Sesquile
1432531,Sesquile
1432561,Sesquile
1432561,Sesquile
1432891,Soacha
1433111,Soacha
1433791,Soacha
1434241,Facatativa
1434551,Facatativa
1434561,Facatativa
1435041,Facatativa
1435041,Facatativa
1435041,Facatativa
1435541,Facatativa
1436071,Facatativa
1436081,Facatativa
1436591,Facatativa
1436601,Facatativa
1436841,Facatativa
1436841,Facatativa
1437161,Facatativa
1437601,Nemocon
1437611,Nemocon
1438021,Choconta
1438021,Choconta
1438271,Cota
1438691,Sibaté
1438811,Sopo
1439321,Sopo
1439381,Sopo
1439431,Sopo
1439451,Sopo
1439561,Sopo
1439671,Sopo
1440061,Medina
1440071,Medina
1440071,Medina
1440101,Medina
1440111,Medina
1440341,Medina
1440651,Mosquera
1440751,Mosquera
1440761,Mosquera
1440851,Mosquera
1441171,Mosquera
1441201,Mosquera
1441211,Mosquera
1441541,Medellín
1441721,Medellín
1441771,Medellín
1441821,Medellín
1441821,Medellín
1441881,Medellín
1441901,Guatavita
1442681,Tocancipá
1443221,Pacho
1443391,Pacho
1443431,Pacho
1443731,Villa de san diego de ubate
1443901,Villeta
1443951,Villeta
1443951,Villeta
1444031,Villeta
1444041,Villeta
1444041,Villeta
1444071,Villeta
1444291,Villeta
1444331,Villeta
1444441,Villeta
1444441,Villeta
1444531,Villeta
1444711,Villeta
1444731,Villeta
1444781,Villeta
1444891,Villeta
1445171,Villeta
1445271,Villeta
1453511,Bogotá
1453621,Bogotá
1453711,Bogotá
1453781,Bogotá
1454591,Bogotá
1454981,Bogotá
1454981,Bogotá
1454981,Bogotá
1455081,Bogotá
1455291,Bogotá
1455291,Bogotá
1455311,Bogotá
1455811,Bogotá
1456101,Bogotá
1456201,Bogotá
1456321,Bogotá
1456321,Bogotá
1456381,Bogotá
1456611,Bogotá
1456611,Bogotá
1456661,Bogotá
1456711,Bogotá
1456881,Bogotá
1457031,Bogotá
1457251,Bogotá
1457441,Bogotá
1457631,Bogotá
1457921,Bogotá
1458033,Bogotá
1458091,Bogotá
1458111,Bogotá
1458151,Bogotá
1458571,Bogotá
1458621,Bogotá
1458671,Bogotá
1460371,Bogotá
1460501,Bogotá
1460581,Bogotá
1460581,Bogotá
1460631,Bogotá
1460681,Bogotá
1462191,Bogotá
1462191,Bogotá
1462221,Bogotá
1462401,Bogotá
1462431,Bogotá
1462431,Bogotá
1463171,Bogotá
1463201,Bogotá
1463971,Bogotá
1464091,Bogotá
1464251,Bogotá
1464531,Bogotá
1464881,Bogotá
1465231,Funza
1465251,Funza
1465411,Funza
1465741,Tausa
1465831,Tausa
1465881,Tausa
1465951,Girardot
1465981,Girardot
1466391,Tabio
1469131,San Juan de rio seco
1469661,San Juan de rio seco
1469851,San Juan de rio seco
1470531,Pacho
1470551,Pacho
1470591,Pacho
1470611,Pacho
1470611,Pacho
1470711,Pacho
1470881,Bojacá
1470911,Bojacá
1471191,Bogotá
1471891,Bogotá
1472091,Bogotá
1472581,Bogotá
1472631,Bogotá
1472741,Bogotá
1472791,Bogotá
1473621,Bogotá
1473941,Bogotá
1474151,Bogotá
1474311,Bogotá
1474481,Bogotá
1474671,Bogotá
1474781,Bogotá
1474901,Bogotá
1475081,Bogotá
1475081,Bogotá
1475101,Bogotá
1475191,Bogotá
1475661,Bogotá
1477301,Bogotá
1477381,Bogotá
1477541,Bogotá
1477891,Bogotá
1478211,Bogotá
1478241,Bogotá
1478241,Bogotá
1478291,Bogotá
1478381,Bogotá
1478381,Bogotá
1478591,Bogotá
1479221,Bogotá
1479221,Bogotá
1479421,Funza
1479661,Funza
1479751,Tausa
1479791,Tausa
1480061,Tausa
1480211,Tausa
1480551,El Rosal
1480581,El Rosal
1480871,El Rosal
1481381,Medina
1481381,Medina
1481571,Medellín
1481741,Medellín
1481751,Medellín
1481751,Medellín
1481751,Medellín
1481791,Tocancipá
1481911,Caqueza
1481981,Caqueza
1482131,Pacho
1519081,Bogotá
1519091,Bogotá
1519361,Bogotá
1519501,Bogotá
1519521,Bogotá
1520011,Bogotá
1520181,Bogotá
1520751,Bogotá
1520791,Bogotá
1520801,Bogotá
1520991,Bogotá
1521291,Bogotá
1521441,Bogotá
1522151,Bogotá
1522621,Bogotá
1522671,Bogotá
1522681,Bogotá
1523121,Bogotá
1523321,Bogotá
1523791,Bogotá
1524441,Bogotá
1524691,Bogotá
1524701,Bogotá
1524871,Bogotá
1524901,Bogotá
1524972,Bogotá
1525101,Bogotá
1525261,Bogotá
1525301,Bogotá
1525301,Bogotá
1525523,Bogotá
1525531,Bogotá
1525771,Bogotá
1525891,Bogotá
1525951,Bogotá
1526031,Bogotá
1526231,Bogotá
1526351,Bogotá
1526561,Bogotá
1526561,Bogotá
1526561,Bogotá
1526651,Bogotá
1526751,Bogotá
1527221,Bogotá
1527721,Bogotá
1527731,Bogotá
1527841,Bogotá
1527841,Bogotá
1528231,Bogotá
1528541,Bogotá
1529541,Bogotá
1529811,Bogotá
1530401,Bogotá
1530481,Bogotá
1530501,Bogotá
1530641,Bogotá
1530681,Bogotá
1530681,Bogotá
1530761,Bogotá
1530821,Bogotá
1530851,Bogotá
1530921,Bogotá
1530941,Bogotá
1531111,Bogotá
1531191,Bogotá
1531231,Bogotá
1532381,Bogotá
1532601,Bogotá
1532611,Bogotá
1532661,Bogotá
1532761,Bogotá
1533001,Bogotá
1533101,Bogotá
1533201,Bogotá
1533611,Bogotá
1533761,Bogotá
1534181,Bogotá
1534191,Bogotá
1534221,Bogotá
1534411,Bogotá
1534591,Bogotá
1534861,Bogotá
1535361,Sesquile
1535701,Sesquile
1536731,Sesquile
1536911,Sesquile
1537181,Soacha
1537651,Tenjo
1537821,Tenjo
1537901,Tenjo
1537931,Tenjo
1538961,Funza
1539373,Funza
1539791,Funza
1539791,Funza
1540261,Girardot
1540341,Girardot
1540441,Girardot
1540901,Girardot
1541111,Gachancipá
1541211,Gachancipá
1541511,Gachancipá
1541571,La mesa
1541571,La mesa
1541571,La mesa
1541661,La mesa
1541791,La mesa
1541901,La mesa
1542121,La mesa
1542211,La mesa
1542271,La mesa
1542571,Nemocon
1542771,Nemocon
1542931,Nemocon
1543971,Choconta
1544501,Sibaté
1544681,Sibaté
1544681,Sibaté
1544691,Sibaté
1544751,Sibaté
1545091,Sopo
1545091,Sopo
1545091,Sopo
1545091,Sopo
1545211,Sopo
1545221,Sopo
1546391,Subachoque
1546501,Subachoque
1546641,Medina
1546671,Medina
1547171,Medina
1547451,Mosquera
1547471,Mosquera
1547521,Mosquera
1547531,Mosquera
1547741,Mosquera
1547741,Mosquera
1547741,Mosquera
1547751,Mosquera
1547751,Mosquera
1548361,San Juan de rio seco
1548411,San Juan de rio seco
1548631,Sutatausa
1548701,Sutatausa
1548881,Sutatausa
1549951,Sutatausa
1549951,Sutatausa
1550281,Sutatausa
1550831,Sutatausa
1550901,Sutatausa
1551081,Guatavita
1551251,Guatavita
1551271,Guatavita
1551641,Tocancipá
1552011,Tocancipá
1552321,Tocancipá
1552701,Tocancipá
1553201,Tocancipá
1553321,Caqueza
1553491,Caqueza
1553651,Pacho
1553701,Pacho
1553711,Pacho
1553761,Pacho
1553781,Pacho
1553821,Pacho
1553941,Villa de san diego de ubate
1554231,Villa de san diego de ubate
1555041,Villa de san diego de ubate
1555042,Villa de san diego de ubate
1555081,Villa de san diego de ubate
1555491,Villa de san diego de ubate
1555531,Villa de san diego de ubate
1556011,Fusagasugá
1556011,Fusagasugá
1557111,Fusagasugá
1557171,Fusagasugá
1557321,Chía
1557401,Chía
1557591,Chía
1557601,Chía
1557681,Chía
1558171,Chía
1558191,Chía
1558211,Chía
1558861,Bogotá
1558881,Bogotá
1560811,Bogotá
1560891,Bogotá
1561411,Bogotá
1561651,Bogotá
1562001,Bogotá
1562301,Bogotá
1562711,Bogotá
1562801,Bogotá
1563471,Bogotá
1563542,Bogotá
1563591,Bogotá
1564361,Bogotá
1564481,Bogotá
1564561,Bogotá
1564771,Bogotá
1566711,Bogotá
1567041,Bogotá
1567051,Bogotá
1567191,Bogotá
1567201,Bogotá
1567211,Bogotá
1567242,Bogotá
1567351,Bogotá
1567551,Bogotá
1568111,Bogotá
1568181,Bogotá
1568451,Bogotá
1569421,Bogotá
1569581,Bogotá
1569761,Bogotá
1569851,Bogotá
1569881,Bogotá
1570181,Bogotá
1570181,Bogotá
1570731,Bogotá
1570881,Bogotá
1571051,Bogotá
1571441,Bogotá
1571521,Bogotá
1572011,Bogotá
1572381,Bogotá
1572751,Bogotá
1573101,Bogotá
1573231,Bogotá
1573731,Bogotá
1573811,Bogotá
1574191,Bogotá
1574271,Bogotá
1574411,Bogotá
1574441,Bogotá
1574561,Bogotá
1574741,Bogotá
1574741,Bogotá
1575091,Bogotá
1575471,Bogotá
1575591,Bogotá
1576411,Bogotá
1576891,Bogotá
1577041,Bogotá
1577491,Bogotá
1578791,Facatativa
1579161,Gachancipá
1579251,Gachancipá
1579591,Guaduas
1579591,Guaduas
1579901,Guaduas
1580041,Nemocon
1581031,Gacheta
1581241,Gacheta
1581251,Gacheta
1582071,Tabio
1582281,San Juan de rio seco
1582421,San Juan de rio seco
1582521,San Juan de rio seco
1582681,San Juan de rio seco
1582961,San Juan de rio seco
1583041,San Juan de rio seco
1583151,Medellín
1583341,Tocancipá
1583351,Tocancipá
1583691,Villeta
1583871,Villeta
1584001,Villeta
1584131,Villeta
1584151,Villeta
1584191,Villeta
1584681,Villeta
1585941,Bogotá
1586391,Bogotá
1587011,Bogotá
1587181,Bogotá
1587311,Bogotá
1587311,Bogotá
1587341,Bogotá
1587691,Bogotá
1587741,Bogotá
1587791,Bogotá
1587831,Bogotá
1588101,Bogotá
1589571,Bogotá
1590561,Bogotá
1590741,Bogotá
1591091,Bogotá
1591111,Bogotá
1591211,Bogotá
1591431,Bogotá
1591471,Bogotá
1591481,Bogotá
1591621,Bogotá
1591681,Bogotá
1591721,Bogotá
1591731,Bogotá
1591761,Bogotá
1591881,Bogotá
1592511,Bogotá
1592601,Bogotá
1592681,Bogotá
1593631,Bogotá
1594231,Bogotá
1594771,Bogotá
1594911,Bogotá
1594921,Bogotá
1595121,Bogotá
1595171,Bogotá
1595401,Bogotá
1595971,Bogotá
1595971,Bogotá
1596041,Bogotá
1596791,Bogotá
1597451,Bogotá
1597541,Bogotá
1597541,Bogotá
1598901,Bogotá
1599161,Bogotá
1599281,Bogotá
1599291,Bogotá
1599291,Bogotá
1599421,Bogotá
1599541,Bogotá
1599691,Bogotá
1599761,Bogotá
1599771,Bogotá
1599931,Bogotá
1600161,Bogotá
1600501,Sesquile
1600511,Sesquile
1601381,Sesquile
1601711,Sesquile
1601871,Sesquile
1601921,Sesquile
1602151,Sesquile
1602261,Facatativa
1602681,Guaduas
1602731,Guaduas
1602891,Guaduas
1603481,Madrid
1603641,Madrid
1603771,Madrid
1604061,La Calera
1604621,La Calera
1604621,La Calera
1605191,La Calera
1605321,Sopo
1605411,Sopo
1605441,Sopo
1605641,Sopo
1605701,Tabio
1605741,Tabio
1605821,Tabio
1606141,Sutatausa
1606201,Sutatausa
1606201,Sutatausa
1606211,Sutatausa
1606371,Sutatausa
1606471,Sutatausa
1606481,Tocancipá
1606681,Caqueza
1607151,Bojacá
1607491,Bogotá
1607791,Bogotá
1608251,Bogotá
1608301,Bogotá
1608411,Bogotá
1608931,Bogotá
1609091,Bogotá
1609311,Bogotá
1609431,Bogotá
1610651,Bogotá
1611351,Bogotá
1611421,Bogotá
1611612,Bogotá
1612091,Bogotá
1612191,Bogotá
1612501,Bogotá
1612591,Bogotá
1612691,Bogotá
1612831,Bogotá
1612881,Bogotá
1612971,Bogotá
1613171,Funza
1613171,Funza
1613501,Funza
1613901,Soacha
1614011,Soacha
1614021,Soacha
1614461,Facatativa
1614781,Girardot
1614821,Girardot
1615211,Girardot
1615361,Girardot
1615441,Gachancipá
1615831,Guaduas
1615831,Guaduas
1615941,Guaduas
1615951,Guaduas
1616091,Guaduas
1616461,Madrid
1616731,Madrid
1616771,Madrid
1616851,Nemocon
1617151,Nemocon
1617331,Nemocon
1617471,Nemocon
1617571,Nemocon
1617791,Choconta
1617861,Choconta
1617951,Choconta
1617971,Choconta
1618201,Cota
1618621,Gacheta
1618741,Gacheta
1618791,Gacheta
1619671,Subachoque
1619941,Subachoque
1620631,San Juan de rio seco
1620641,San Juan de rio seco
1621231,Medellín
1621271,Medellín
1621271,Medellín
1621501,Medellín
1621511,Medellín
1622091,Guatavita
1623801,Tocancipá
1623841,Tocancipá
1624881,Tocancipá
1625371,Pacho
1625501,Pacho
1625551,Pacho
1625561,Pacho
1625761,Zipaquirá
1625771,Zipaquirá
1625811,Zipaquirá
1625991,Chía
1626361,Bogotá
1626961,Bogotá
1627191,Bogotá
1627221,Bogotá
1627321,Bogotá
1627851,Bogotá
1628311,Bogotá
1628441,Bogotá
1628451,Bogotá
1628471,Bogotá
1628541,Bogotá
1628621,Bogotá
1628711,Bogotá
1628781,Bogotá
1628841,Bogotá
1628841,Bogotá
1628911,Bogotá
1628911,Bogotá
1628941,Bogotá
1629001,Bogotá
1629391,Bogotá
1629421,Bogotá
1629561,Bogotá
1629781,Bogotá
1629791,Bogotá
1630111,Bogotá
1630131,Bogotá
1630381,Bogotá
1631511,Bogotá
1631781,Bogotá
1632421,Bogotá
1632451,Bogotá
1633061,Bogotá
1633411,Bogotá
1633641,Bogotá
1634061,Bogotá
1634351,Bogotá
1634811,Bogotá
1635011,Bogotá
1635061,Bogotá
1635181,Bogotá
1635391,Bogotá
1635461,Bogotá
1635771,Bogotá
1635861,Bogotá
1635891,Bogotá
1636011,Bogotá
1636051,Bogotá
1636051,Bogotá
1636061,Bogotá
1636081,Bogotá
1636231,Bogotá
1636411,Bogotá
1636411,Bogotá
1636411,Bogotá
1636531,Bogotá
1637241,Soacha
1637241,Soacha
1637451,Soacha
1637701,Guaduas
1637821,Guaduas
1637891,Guaduas
1638481,San Juan de rio seco
1638561,San Juan de rio seco
1638981,Villeta
1639011,Villeta
1639021,Villeta
1639051,Villeta
1639321,Villeta
1639611,Villeta
1639891,Villeta
1640161,Villeta
1640201,Villeta
1640871,Bogotá
1641451,Bogotá
1641531,Bogotá
1641531,Bogotá
1641571,Bogotá
1641581,Bogotá
1641621,Bogotá
1641641,Bogotá
1641701,Bogotá
1641721,Bogotá
1641871,Bogotá
1642131,Bogotá
1642261,Bogotá
1642961,Bogotá
1643041,Bogotá
1643041,Bogotá
1643071,Bogotá
1643151,Bogotá
1643151,Bogotá
1643251,Bogotá
1643421,Bogotá
1646931,Bogotá
1647711,Bogotá
1648801,Bogotá
1649321,Bogotá
1649701,Bogotá
1649711,Bogotá
1649811,Bogotá
1649841,Bogotá
1650901,Bogotá
1651031,Bogotá
1652221,Medina
1652251,Medina
1652291,Medina
1652341,Medina
1652441,Medina
1652621,Medina
1652731,Medina
1652751,Medina
1652791,Medina
1653011,Medina
1653152,Medina
1653391,Medina
1653411,Medina
1653511,Medina
1653611,Medina
1653611,Medina
1653971,Pacho
1654031,Pacho
1654181,Pacho
1654341,Bogotá
1654361,Bogotá
1654401,Bogotá
1654401,Bogotá
1654401,Bogotá
1654651,Bogotá
1654771,Bogotá
1655431,Bogotá
1655681,Bogotá
1655743,Bogotá
1655841,Bogotá
1655841,Bogotá
1655871,Bogotá
1656051,Bogotá
1657371,Bogotá
1657981,Bogotá
1657991,Bogotá
1658071,Bogotá
1658471,Bogotá
1658521,Bogotá
1658701,Bogotá
1658821,Bogotá
1658831,Bogotá
1658891,Bogotá
1659001,Bogotá
1659181,Bogotá
1659911,Bogotá
1660061,Bogotá
1660821,Bogotá
1660971,Bogotá
1661251,Bogotá
1661541,Bogotá
1661871,Bogotá
1662131,Bogotá
1662421,Bogotá
1663121,Bogotá
1663171,Bogotá
1663181,Bogotá
1663381,Bogotá
1663971,Soacha
1664121,Soacha
1664331,Tausa
1664581,Tausa
1665001,Girardot
1665311,Girardot
1665441,Girardot
1665571,Gachancipá
1665571,Gachancipá
1666091,La mesa
1666871,Nemocon
1667101,Nemocon
1667141,Choconta
1667221,Choconta
1667361,Choconta
1667531,Choconta
1667771,La Calera
1668211,La Calera
1668291,La Calera
1668461,La Calera
1668731,La Calera
1668921,La Calera
1668981,La Calera
1669171,Sopo
1669551,Sopo
1669551,Sopo
1669991,Sopo
1670391,Subachoque
1670401,Subachoque
1670551,Subachoque
1670801,Subachoque
1671041,Tabio
1671491,Medellín
1671651,Medellín
1671701,Medellín
1673931,Tocancipá
1674591,Tocancipá
1674611,Tocancipá
1674711,Tocancipá
1674911,Tocancipá
1674911,Tocancipá
1675121,Caqueza
1675121,Caqueza
1675121,Caqueza
1675191,Caqueza
1675201,Caqueza
1675261,Caqueza
1675311,Pacho
1676171,Villa de san diego de ubate
1676371,Villa de san diego de ubate
1676961,Villa de san diego de ubate
1676991,Villa de san diego de ubate
1677201,Villa de san diego de ubate
1678211,Fusagasugá
1678381,Fusagasugá
1680281,Bogotá
1680731,Bogotá
1680881,Bogotá
1680961,Bogotá
1682561,Bogotá
1682711,Bogotá
1682771,Bogotá
1683141,Bogotá
1683451,Bogotá
1683821,Bogotá
1684091,Bogotá
1684261,Bogotá
1684411,Bogotá
1684761,Bogotá
1684841,Bogotá
1684981,Bogotá
1685341,Bogotá
1687161,Bogotá
1687181,Bogotá
1687881,Bogotá
1688401,Bogotá
1689411,Bogotá
1690011,Bogotá
1690471,Bogotá
1690591,Bogotá
1690621,Bogotá
1690671,Bogotá
1690771,Bogotá
1690881,Bogotá
1691141,Bogotá
1691271,Bogotá
1693012,Bogotá
1693041,Bogotá
1693241,Bogotá
1693771,Bogotá
1694101,Bogotá
1694662,Bogotá
1694681,Bogotá
1695091,Bogotá
1695801,Bogotá
1695901,Bogotá
1695901,Bogotá
1696001,Bogotá
1696041,Bogotá
1696181,Bogotá
1696411,Bogotá
1696571,Bogotá
1697061,Bogotá
1697181,Bogotá
1697181,Bogotá
1697821,Funza
1698561,Madrid
1698721,Madrid
1698721,Madrid
1698791,El Rosal
1698991,El Rosal
1699021,El Rosal
1699531,Mosquera
1699661,Mosquera
1699721,Mosquera
1699921,Mosquera
1699971,Mosquera
1700151,Mosquera
1700341,Mosquera
1700361,Mosquera
1700551,Mosquera
1700691,Guatavita
1700971,Guatavita
1701091,Guatavita
1701191,Guatavita
1702841,Bogotá
1703091,Bogotá
1704351,Bogotá
1704851,Bogotá
1704851,Bogotá
1705391,Bogotá
1705391,Bogotá
1705481,Bogotá
1705571,Bogotá
1705702,Bogotá
1706511,Bogotá
1706591,Bogotá
1706601,Bogotá
1706601,Bogotá
1707021,Bogotá
1707031,Bogotá
1707161,Bogotá
1707361,Bogotá
1707911,Bogotá
1708031,Bogotá
1708031,Bogotá
1708271,Bogotá
1708291,Bogotá
1708731,Bogotá
1709081,Bogotá
1709711,Bogotá
1709801,Bogotá
1710041,Bogotá
1710141,Bogotá
1710561,Bogotá
1710781,Bogotá
1711131,Bogotá
1712271,Bogotá
1712461,Bogotá
1712621,Bogotá
1712911,Bogotá
1712911,Bogotá
1713101,Tenjo
1713651,Tenjo
1713721,Tenjo
1713721,Tenjo
1713791,Tenjo
1713951,Tenjo
1714041,Tenjo
1714201,Facatativa
1714281,Facatativa
1714331,Guaduas
1714381,Guaduas
1714381,Guaduas
1714501,Cota
1714791,Medellín
1715001,Tocancipá
1715301,Tocancipá
1716111,Bogotá
1716191,Bogotá
1716441,Bogotá
1716491,Bogotá
1716631,Bogotá
1716761,Bogotá
1717051,Bogotá
1717341,Bogotá
1719131,Bogotá
1719591,Bogotá
1719641,Bogotá
1719641,Bogotá
1719641,Bogotá
1719661,Bogotá
1719981,Bogotá
1719991,Bogotá
1720081,Bogotá
1720491,Bogotá
1720551,Bogotá
1723021,Bogotá
1723251,Bogotá
1723311,Bogotá
1723411,Bogotá
1724191,Bogotá
1724451,Bogotá
1724611,Bogotá
1724651,Bogotá
1725061,Bogotá
1725311,Bogotá
1725891,Bogotá
1725941,Bogotá
1725981,Bogotá
1726091,Bogotá
1726131,Bogotá
1726491,Bogotá
1726621,Bogotá
1727041,Bogotá
1727051,Bogotá
1727211,Bogotá
1727591,Sesquile
1727601,Sesquile
1727801,Sesquile
1727801,Sesquile
1727801,Sesquile
1727801,Sesquile
1727901,Tausa
1728041,Tausa
1728301,Facatativa
1728592,Funza
1729101,Funza
1729101,Funza
1729311,Funza
1729311,Funza
1729971,Cota
1730011,Cota
1730251,Cota
1730251,Cota
1730251,Cota
1730351,Cota
1730351,Cota
1730401,Cota
1730441,Cota
1730461,Cota
1730571,Gacheta
1730981,Gacheta
1731621,Sopo
1732071,Mosquera
1732401,Mosquera
1732591,Mosquera
1732701,Mosquera
1732731,Mosquera
1733101,Mosquera
1733281,San Juan de rio seco
1733871,San Juan de rio seco
1734171,Medellín
1734231,Medellín
1734321,Tocancipá
1734361,Tocancipá
1734511,Tocancipá
1734551,Tocancipá
1734671,Caqueza
1734691,Caqueza
1734711,Caqueza
1734721,Caqueza
1734801,Caqueza
1734951,Zipaquirá
1735241,Zipaquirá
1735311,Zipaquirá
1736391,Bojacá
1736391,Bojacá
1736501,Bogotá
1736631,Bogotá
1737461,Bogotá
1737721,Bogotá
1737731,Bogotá
1737731,Bogotá
1737731,Bogotá
1737781,Bogotá
1737911,Bogotá
1737931,Bogotá
1738011,Bogotá
1738121,Bogotá
1738141,Bogotá
1738471,Bogotá
1738581,Bogotá
1739121,Bogotá
1739161,Bogotá
1739161,Bogotá
1739161,Bogotá
1739461,Bogotá
1739881,Bogotá
1740081,Bogotá
1740081,Bogotá
1740081,Bogotá
1740781,Bogotá
1741371,Bogotá
1742091,Bogotá
1742461,Bogotá
1745371,Funza
1745411,Funza
1745561,Funza
1745641,Funza
1745671,Funza
1745671,Funza
1745791,Funza
1745791,Funza
1745991,Sesquile
1746941,Soacha
1747001,Soacha
1747221,Tausa
1748101,Facatativa
1748131,Facatativa
1748261,Facatativa
1748511,Funza
1748661,Funza
1748661,Funza
1748921,Guaduas
1749021,Guaduas
1749021,Guaduas
1749501,Madrid
1749671,Choconta
1750261,Cota
1750281,Cota
1750291,Cota
1750401,El Rosal
1751051,El Rosal
1751501,Subachoque
1751511,Subachoque
1752061,Tabio
1752371,Guatavita
1752421,Guatavita
1752781,Guatavita
1752991,Guatavita
1753051,Guatavita
1753151,Guatavita
1754911,Bogotá
1755541,Bogotá
1755861,Bogotá
1756071,Bogotá
1756221,Bogotá
1756591,Bogotá
1756631,Bogotá
1756651,Bogotá
1757261,Bogotá
1758001,Nemocon
1758072,Cota
1782151,Bogotá
1782181,Bogotá
1782231,Bogotá
1782581,Bogotá
1782671,Bogotá
1782961,Bogotá
1782991,Bogotá
1783611,Bogotá
1783712,Bogotá
1783811,Bogotá
1783812,Bogotá
1784181,Bogotá
1784651,Bogotá
1784661,Bogotá
1784941,Bogotá
1784961,Bogotá
1784971,Bogotá
1785021,Bogotá
1785071,Bogotá
1785141,Bogotá
1785151,Bogotá
1785691,Girardot
1785691,Girardot
1785701,Girardot
1786271,Guaduas
1786401,Zipaquirá
1786481,Zipaquirá
1786731,Zipaquirá
1790251,Medina
1790271,Medina
1790271,Medina
1790311,Medina
1790462,Medina
1790491,Medina
1790571,Medina
1790591,Medina
1790591,Medina
1790821,Medina
1791011,Medina
1791011,Medina
1791121,Medina
1791241,Medina
1791271,Medina
1791381,Medina
1791481,Medina
1791681,Medina
1791981,Bogotá
1791981,Bogotá
1792011,Bogotá
1792401,Bogotá
1792401,Bogotá
1793101,Bogotá
1793181,Bogotá
1793331,Bogotá
1793501,Bogotá
1793631,Bogotá
1793921,Bogotá
1794341,Bogotá
1794341,Bogotá
1794621,Bogotá
1794621,Bogotá
1795091,Bogotá
1795411,Bogotá
1795421,Bogotá
1795551,Bogotá
1796251,Bogotá
1796881,Bogotá
1797111,Bogotá
1797941,Bogotá
1798311,Bogotá
1799061,Bogotá
1799111,Bogotá
1800321,Bogotá
1801001,Bogotá
1801081,Bogotá
1801081,Bogotá
1801791,Bogotá
1802211,Bogotá
1802751,Bogotá
1803041,Bogotá
1803291,Bogotá
1803561,Bogotá
1803871,Bogotá
1803921,Bogotá
1804311,Bogotá
1804311,Bogotá
1804391,Bogotá
1805481,Bogotá
1805581,Bogotá
1805611,Bogotá
1805801,Bogotá
1806811,Soacha
1806951,Soacha
1806971,Soacha
1807561,Facatativa
1808791,Guaduas
1809371,La mesa
1809501,La mesa
1809551,La mesa
1809611,Madrid
1809621,Madrid
1809811,Madrid
1809911,Madrid
1810301,Choconta
1810551,Choconta
1810551,Choconta
1810591,Choconta
1810931,Choconta
1811961,Sibaté
1812071,Sopo
1812471,Subachoque
1812651,Subachoque
1812871,Tabio
1813031,Tabio
1815181,Guatavita
1815371,Guatavita
1815531,Tocancipá
1815551,Tocancipá
1815631,Caqueza
1815721,Caqueza
1815821,Caqueza
1816221,Pacho
1816271,Pacho
1816431,Pacho
1816671,Pacho
1816821,Pacho
1816881,Pacho
1816921,Pacho
1816941,Pacho
1817061,Pacho
1817101,Pacho
1817331,Villa de san diego de ubate
1818521,Villa de san diego de ubate
1818581,Zipaquirá
1818741,Zipaquirá
1818781,Zipaquirá
1819241,Fusagasugá
1819331,Fusagasugá
1819561,Fusagasugá
1819561,Fusagasugá
1819651,Bogotá
1819801,Bogotá
1820191,Bogotá
1820441,Bogotá
1820761,Bogotá
1820821,Bogotá
1820841,Bogotá
1820941,Bogotá
1820941,Bogotá
1821741,Bogotá
1821991,Bogotá
1822021,Bogotá
1822351,Bogotá
1822541,Bogotá
1822961,Bogotá
1823161,Bogotá
1824011,Bogotá
1824081,Bogotá
1824181,Bogotá
1824701,Bogotá
1824891,Bogotá
1824901,Bogotá
1824951,Bogotá
1825621,Bogotá
1825701,Bogotá
1826461,Bogotá
1827121,Bogotá
1827781,Bogotá
1827981,Bogotá
1828251,Bogotá
1828601,Bogotá
1829281,Bogotá
1829371,Bogotá
1829851,Bogotá
1829871,Bogotá
1829981,Bogotá
1830031,Bogotá
1830131,Bogotá
1830141,Bogotá
1830181,Bogotá
1830621,Bogotá
1830891,Bogotá
